"Order Date","Product Name","Category","Region","Price","Quantity","Sales","Profit"
"2022-07-09","Smartwatch","Electronics","North","737","5","1025","262.91"
"2024-07-31","Mouse","Accessories","South","738","3","1785","244.52"
"2022-09-30","Smartwatch","Electronics","North","739","9","2952","605.85"
"2024-12-25","Headphones","Accessories","East","740","1","773","181.52"
"2023-03-30","Tablet","Electronics","North","741","8","1640","361.48"
"2023-10-02","Keyboard","Accessories","East","742","1","1017","69.33"
"2022-05-23","Headphones","Accessories","East","743","4","1964","349.91"
"2023-04-05","Mouse","Accessories","North","744","3","2994","638.59"
"2023-10-08","Printer","Office","East","745","9","8046","2210.33"
"2022-05-22","Printer","Office","West","746","2","1874","271.5"
"2023-08-19","Mouse","Accessories","North","747","8","6008","871.76"
"2023-09-06","Camera","Electronics","East","748","8","7240","411.19"
"2024-06-17","Monitor","Accessories","South","749","9","1188","348.31"
"2024-12-22","Headphones","Accessories","North","750","9","2997","163.34"
"2023-02-02","Printer","Office","West","751","9","7524","2017.85"
"2022-10-13","Monitor","Accessories","North","752","5","3625","268.73"
"2024-03-31","Laptop","Electronics","East","753","8","6952","871.2"
"2023-05-29","Camera","Electronics","North","754","9","1053","283.58"
"2024-12-21","Monitor","Accessories","North","755","9","6696","1224.22"
"2024-10-09","Headphones","Accessories","North","756","2","1420","93.59"
"2023-12-29","Camera","Electronics","West","757","9","9972","2566.01"
"2022-11-28","Laptop","Electronics","South","758","8","3136","494.26"
"2023-02-10","Camera","Electronics","West","759","3","225","20.52"
"2022-05-12","Mouse","Accessories","East","760","3","1662","375.04"
"2024-05-03","Printer","Office","West","761","4","500","85.96"
"2022-08-02","Smartphone","Electronics","North","762","8","3168","747.33"
"2023-12-31","Smartphone","Electronics","East","763","1","622","104.57"
"2022-04-03","Tablet","Electronics","North","764","3","1233","361.12"
"2024-01-19","Laptop","Electronics","West","765","3","573","116.14"
"2022-02-18","Tablet","Electronics","South","766","1","702","129.34"
"2024-05-14","Laptop","Electronics","South","767","8","4832","1261.06"
"2023-01-17","Printer","Office","North","768","5","3765","670.8"
"2024-05-05","Camera","Electronics","North","769","8","6928","1415.16"
"2023-02-01","Headphones","Accessories","West","770","7","1624","436.13"
"2023-04-01","Headphones","Accessories","North","771","1","68","10.39"
"2023-06-04","Mouse","Accessories","North","772","1","651","187.99"
"2024-09-16","Printer","Office","North","773","7","6293","718.49"
"2023-02-16","Keyboard","Accessories","West","774","2","1068","85.71"
"2023-10-17","Keyboard","Accessories","North","775","1","381","26.69"
"2022-07-21","Printer","Office","South","776","2","2016","426.43"
"2024-02-10","Headphones","Accessories","West","777","2","1224","340.67"
"2022-10-23","Monitor","Accessories","South","778","5","2180","400.01"
"2024-09-12","Laptop","Electronics","North","779","9","2853","353.09"
"2022-10-04","Mouse","Accessories","South","780","1","272","45.33"
"2022-03-14","Smartphone","Electronics","North","781","4","2640","183.23"
"2024-04-26","Monitor","Accessories","North","782","2","488","129.02"
"2023-11-10","Printer","Office","South","783","8","9184","1795.93"
"2024-04-12","Tablet","Electronics","North","784","5","280","23.98"
"2024-10-03","Keyboard","Accessories","East","785","3","2889","604.45"
"2024-07-18","Laptop","Electronics","West","786","1","625","125.9"
"2024-04-16","Keyboard","Accessories","South","787","8","7056","538.48"
"2023-07-11","Tablet","Electronics","West","788","8","3936","720.2"
"2022-09-19","Smartwatch","Electronics","East","789","6","2472","363.38"
"2022-06-19","Mouse","Accessories","West","790","5","855","67.57"
"2024-02-25","Mouse","Accessories","West","791","3","3480","560.39"
"2023-03-07","Camera","Electronics","South","792","1","846","103.3"
"2022-03-09","Keyboard","Accessories","North","793","1","158","46.24"
"2022-12-31","Mouse","Accessories","South","794","9","3186","583.24"
"2024-02-01","Mouse","Accessories","North","795","7","6972","969.43"
"2024-04-15","Mouse","Accessories","East","796","5","1745","449.64"
"2024-05-15","Laptop","Electronics","East","797","8","4256","372.95"
"2022-04-14","Keyboard","Accessories","South","798","3","1674","499.63"
"2024-09-25","Camera","Electronics","North","799","8","6488","1072.86"
"2022-03-05","Tablet","Electronics","East","800","5","3530","803.86"
"2022-09-03","Mouse","Accessories","North","801","2","632","87.45"
"2024-11-09","Monitor","Accessories","North","802","7","3675","236.8"
"2023-09-12","Smartwatch","Electronics","West","803","6","5592","926.42"
"2023-02-11","Keyboard","Accessories","East","804","6","6432","807.94"
"2023-08-27","Camera","Electronics","East","805","3","3069","503.3"
"2023-05-26","Keyboard","Accessories","North","806","7","2898","490.11"
"2024-05-30","Tablet","Electronics","North","807","4","3960","632.76"
"2024-07-31","Tablet","Electronics","South","808","3","1476","85.16"
"2023-11-14","Printer","Office","East","809","2","1058","298.69"
"2023-11-27","Monitor","Accessories","South","810","5","1215","162.02"
"2024-03-04","Camera","Electronics","North","811","3","204","20.43"
"2024-12-24","Tablet","Electronics","West","812","7","4137","221.66"
"2022-05-21","Camera","Electronics","West","813","5","250","16.81"
"2022-09-14","Tablet","Electronics","West","814","5","1185","254.34"
"2024-03-12","Headphones","Accessories","South","815","2","1504","108.52"
"2024-06-28","Keyboard","Accessories","West","816","6","6888","945.07"
"2024-12-25","Smartphone","Electronics","West","817","3","3588","958.84"
"2022-11-18","Laptop","Electronics","South","818","7","1477","367.22"
"2022-10-22","Smartwatch","Electronics","East","819","8","1280","131.56"
"2024-11-16","Tablet","Electronics","South","820","7","7161","630.76"
"2023-03-13","Printer","Office","North","821","5","1850","346.4"
"2023-12-27","Mouse","Accessories","East","822","3","3378","520.31"
"2024-10-30","Laptop","Electronics","West","823","7","7672","2046.38"
"2024-11-03","Tablet","Electronics","South","824","6","4254","938.66"
"2024-11-19","Keyboard","Accessories","East","825","5","2285","279.9"
"2024-04-29","Keyboard","Accessories","West","826","7","5775","680.6"
"2022-10-21","Smartphone","Electronics","North","827","9","9360","910.35"
"2023-01-25","Printer","Office","North","828","8","6936","1156.52"
"2022-05-17","Camera","Electronics","East","829","9","5634","464.71"
"2024-03-29","Smartphone","Electronics","North","830","4","2644","731.86"
"2023-11-22","Headphones","Accessories","North","831","1","247","35.65"
"2023-09-24","Laptop","Electronics","East","832","7","1869","357.27"
"2024-07-17","Smartwatch","Electronics","West","833","7","1988","430.59"
"2023-06-17","Laptop","Electronics","West","834","4","1920","549.11"
"2024-05-20","Headphones","Accessories","West","835","3","2577","196.37"
"2024-06-10","Camera","Electronics","East","836","3","828","117.95"
"2022-01-31","Camera","Electronics","South","837","2","1580","403.76"
"2023-09-13","Camera","Electronics","East","838","9","9009","1909.26"
"2022-10-01","Smartphone","Electronics","East","839","9","7425","1580.86"
"2024-12-24","Monitor","Accessories","West","840","5","2945","672.35"
"2023-07-19","Mouse","Accessories","West","841","3","294","22.9"
"2024-05-17","Mouse","Accessories","South","842","5","5875","789.23"
"2022-01-17","Smartwatch","Electronics","West","843","3","1308","197.6"
"2024-01-10","Monitor","Accessories","South","844","4","2360","391.82"
"2023-04-10","Smartwatch","Electronics","West","845","6","1008","245.45"
"2023-10-27","Smartwatch","Electronics","North","846","6","1344","338.4"
"2022-01-12","Printer","Office","West","847","7","5635","1185.97"
"2023-09-15","Mouse","Accessories","East","848","4","4088","1200.03"
"2024-12-04","Camera","Electronics","South","849","8","2192","441.77"
"2022-06-06","Keyboard","Accessories","South","850","8","1952","444.15"
"2023-01-28","Smartphone","Electronics","East","851","7","3955","1144.76"
"2023-06-24","Mouse","Accessories","South","852","8","5256","1118.16"
"2022-12-28","Camera","Electronics","North","853","1","1163","115.09"
"2022-09-24","Smartwatch","Electronics","North","854","9","5004","973.65"
"2023-05-06","Mouse","Accessories","North","855","8","9128","1342.19"
"2023-07-13","Laptop","Electronics","East","856","4","4700","576.34"
"2022-01-05","Camera","Electronics","West","857","2","1686","146.39"
"2024-08-03","Keyboard","Accessories","South","858","9","4572","279.54"
"2023-08-21","Smartphone","Electronics","South","859","5","2510","515.12"
"2023-06-04","Smartphone","Electronics","West","860","3","3117","829.09"
"2024-05-12","Laptop","Electronics","West","861","1","380","94.35"
"2023-07-14","Monitor","Accessories","West","862","9","2889","604.19"
"2024-11-08","Smartwatch","Electronics","East","863","9","3654","581.9"
"2023-09-12","Printer","Office","East","864","6","5610","298.77"
"2024-04-27","Smartphone","Electronics","South","865","1","668","99.4"
"2022-01-08","Smartphone","Electronics","South","866","7","3983","360.13"
"2024-01-24","Keyboard","Accessories","South","867","1","1112","272.81"
"2022-06-20","Monitor","Accessories","North","868","9","4230","221.06"
"2024-08-01","Tablet","Electronics","East","869","8","2968","530.3"
"2022-01-10","Monitor","Accessories","West","870","5","4690","706.74"
"2022-05-09","Camera","Electronics","West","871","6","4296","1240.31"
"2023-12-19","Camera","Electronics","North","872","7","7203","523.52"
"2022-11-20","Smartphone","Electronics","North","873","4","3640","695.31"
"2022-11-11","Smartphone","Electronics","East","874","1","1131","304.62"
"2024-01-03","Camera","Electronics","West","875","9","3627","797.53"
"2023-08-11","Mouse","Accessories","South","876","8","7968","1249.98"
"2022-11-23","Headphones","Accessories","South","877","3","3546","490.28"
"2024-03-01","Tablet","Electronics","South","878","5","2270","546.56"
"2023-07-07","Keyboard","Accessories","West","879","2","1354","136.91"
"2023-04-20","Headphones","Accessories","West","880","7","6811","1423.57"
"2022-02-09","Smartwatch","Electronics","East","881","3","1410","232.65"
"2022-10-17","Keyboard","Accessories","North","882","2","1170","249.99"
"2023-08-04","Laptop","Electronics","East","883","7","4739","740.74"
"2023-12-01","Mouse","Accessories","South","884","9","7866","1554.38"
"2022-07-31","Monitor","Accessories","East","885","5","3645","388.31"
"2023-02-24","Headphones","Accessories","East","886","6","5358","568.34"
"2024-05-18","Camera","Electronics","North","887","5","1775","486.37"
"2023-05-19","Headphones","Accessories","South","888","9","4905","1351.25"
"2022-09-29","Mouse","Accessories","East","889","6","4260","372.33"
"2024-09-03","Printer","Office","East","890","2","1632","292.78"
"2023-03-12","Smartwatch","Electronics","East","891","6","3324","466.78"
"2023-07-17","Camera","Electronics","West","892","5","4590","347.14"
"2022-04-14","Laptop","Electronics","East","893","9","8496","2182.42"
"2022-06-16","Printer","Office","North","894","6","6444","518.79"
"2022-03-14","Camera","Electronics","North","895","1","812","51.13"
"2023-07-15","Monitor","Accessories","West","896","6","1764","465.93"
"2024-05-13","Printer","Office","West","897","1","1012","172.67"
"2023-05-03","Keyboard","Accessories","South","898","2","836","47.07"
"2023-12-29","Smartwatch","Electronics","East","899","1","723","115.26"
"2022-12-05","Headphones","Accessories","North","900","6","5628","1033.15"
"2024-09-26","Laptop","Electronics","North","901","5","1660","283.14"
"2023-03-28","Headphones","Accessories","West","902","3","2295","244.83"
"2024-04-19","Printer","Office","East","903","2","2190","477.8"
"2024-10-11","Tablet","Electronics","East","904","7","3500","919.35"
"2022-04-23","Headphones","Accessories","West","905","2","1098","239.92"
"2023-06-01","Mouse","Accessories","North","906","5","945","194.03"
"2022-02-19","Mouse","Accessories","West","907","6","5622","1382.67"
"2023-07-13","Camera","Electronics","East","908","3","2325","309.49"
"2022-08-03","Keyboard","Accessories","South","909","1","1157","252.08"
"2024-01-30","Printer","Office","West","910","3","531","126.24"
"2023-07-23","Tablet","Electronics","West","911","2","1760","278.09"
"2023-11-12","Smartwatch","Electronics","North","912","1","371","108.58"
"2024-10-15","Smartphone","Electronics","East","913","4","1896","191.7"
"2023-08-09","Smartwatch","Electronics","South","914","2","514","106.75"
"2022-08-18","Monitor","Accessories","West","915","7","1876","129.25"
"2023-08-19","Camera","Electronics","East","916","6","1182","236.12"
"2022-03-14","Smartphone","Electronics","North","917","5","4255","961.41"
"2022-09-15","Monitor","Accessories","North","918","9","1341","150.7"
"2022-09-23","Keyboard","Accessories","North","919","1","644","49.25"
"2024-05-17","Monitor","Accessories","South","920","3","1827","94.4"
"2024-10-27","Camera","Electronics","North","921","1","930","136.16"
"2022-02-15","Camera","Electronics","South","922","4","528","152.8"
"2022-02-23","Monitor","Accessories","South","923","6","4236","739.22"
"2023-01-14","Headphones","Accessories","North","924","4","1664","190.82"
"2023-01-12","Smartwatch","Electronics","North","925","3","2727","554.46"
"2022-02-08","Smartwatch","Electronics","North","926","2","522","52.73"
"2024-12-06","Mouse","Accessories","West","927","7","8288","1945.03"
"2024-03-12","Laptop","Electronics","West","928","9","1062","73.58"
"2023-10-01","Smartphone","Electronics","East","929","3","1140","226.52"
"2024-04-12","Keyboard","Accessories","East","930","8","3488","712.24"
"2023-12-22","Tablet","Electronics","North","931","8","5920","1436.7"
"2024-03-06","Monitor","Accessories","North","932","9","3096","362.89"
"2024-05-02","Monitor","Accessories","South","933","5","3490","205.04"
"2022-04-02","Smartwatch","Electronics","South","934","6","4374","702.62"
"2024-02-11","Smartphone","Electronics","South","935","6","3366","541.86"
"2024-04-02","Printer","Office","East","936","6","822","231.62"
"2024-11-27","Monitor","Accessories","North","937","2","340","39.12"
"2022-08-30","Mouse","Accessories","East","938","1","763","217.94"
"2022-07-15","Headphones","Accessories","West","939","4","3408","856.98"
"2022-02-21","Tablet","Electronics","West","940","7","2282","537.71"
"2023-09-14","Camera","Electronics","South","941","7","4151","1047.43"
